,STATION,DATE,TIME,ENTRIES,NEW_ENTRIES
392,72 ST-2 AVE,2017-01-07,08:00:00,119643772,258.0
393,72 ST-2 AVE,2017-01-07,12:00:00,119645983,2211.0
394,72 ST-2 AVE,2017-01-07,16:00:00,119650087,4104.0
395,72 ST-2 AVE,2017-01-07,20:00:00,119634378,3628.0
396,72 ST-2 AVE,2017-01-08,00:00:00,119655873,1274.0
397,72 ST-2 AVE,2017-01-08,04:00:00,119655874,1.0
398,72 ST-2 AVE,2017-01-08,08:00:00,119656055,181.0
399,72 ST-2 AVE,2017-01-08,12:00:00,119657964,1909.0
400,72 ST-2 AVE,2017-01-08,16:00:00,119661775,3811.0
401,72 ST-2 AVE,2017-01-08,20:00:00,119664881,3106.0
402,72 ST-2 AVE,2017-01-09,00:00:00,119665740,859.0
403,72 ST-2 AVE,2017-01-09,04:00:00,119665740,0.0
404,72 ST-2 AVE,2017-01-09,08:00:00,119667171,1431.0
405,72 ST-2 AVE,2017-01-09,12:00:00,119648933,4715.0
406,72 ST-2 AVE,2017-01-09,16:00:00,119677505,4313.0
407,72 ST-2 AVE,2017-01-09,20:00:00,117529941,4771.0
408,72 ST-2 AVE,2017-01-10,00:00:00,119687673,1953.0
409,72 ST-2 AVE,2017-01-10,04:00:00,119687824,151.0
410,72 ST-2 AVE,2017-01-10,08:00:00,119689431,1607.0
411,72 ST-2 AVE,2017-01-10,12:00:00,119648114,4047.0
412,72 ST-2 AVE,2017-01-10,16:00:00,119700610,4820.0
413,72 ST-2 AVE,2017-01-10,20:00:00,117543743,5318.0
414,72 ST-2 AVE,2017-01-11,00:00:00,119711574,2060.0
415,72 ST-2 AVE,2017-01-11,04:00:00,119711732,158.0
416,72 ST-2 AVE,2017-01-11,08:00:00,119713292,1560.0
417,72 ST-2 AVE,2017-01-11,12:00:00,119665057,3845.0
418,72 ST-2 AVE,2017-01-11,16:00:00,119714813,5016.0
419,72 ST-2 AVE,2017-01-11,20:00:00,117535128,4439.0
420,72 ST-2 AVE,2017-01-12,00:00:00,119735833,2296.0
421,72 ST-2 AVE,2017-01-12,04:00:00,119736003,170.0
422,72 ST-2 AVE,2017-01-12,08:00:00,119737521,1518.0
423,72 ST-2 AVE,2017-01-12,12:00:00,119682019,3938.0
424,72 ST-2 AVE,2017-01-12,16:00:00,119748924,5035.0
425,72 ST-2 AVE,2017-01-12,20:00:00,117557805,4833.0
426,72 ST-2 AVE,2017-01-13,00:00:00,119760583,2438.0
427,72 ST-2 AVE,2017-01-13,04:00:00,119760750,167.0
428,72 ST-2 AVE,2017-01-13,08:00:00,119762153,1403.0
429,72 ST-2 AVE,2017-01-13,12:00:00,119699651,4067.0
430,72 ST-2 AVE,2017-01-13,16:00:00,119774141,5504.0
431,72 ST-2 AVE,2017-01-13,20:00:00,117587020,5538.0
432,72 ST-2 AVE,2017-01-14,00:00:00,119785957,2643.0
433,72 ST-2 AVE,2017-01-14,04:00:00,119786254,297.0
434,72 ST-2 AVE,2017-01-14,08:00:00,119786598,344.0
435,72 ST-2 AVE,2017-01-14,12:00:00,119789140,2542.0
436,72 ST-2 AVE,2017-01-14,16:00:00,119748238,3546.0
437,72 ST-2 AVE,2017-01-14,20:00:00,119797766,4179.0
438,72 ST-2 AVE,2017-01-15,00:00:00,119799778,2012.0
439,72 ST-2 AVE,2017-01-15,04:00:00,119800057,279.0
440,72 ST-2 AVE,2017-01-15,08:00:00,119800305,248.0
441,72 ST-2 AVE,2017-01-15,12:00:00,119802203,1898.0
442,72 ST-2 AVE,2017-01-15,16:00:00,119806268,4065.0
443,72 ST-2 AVE,2017-01-15,20:00:00,119809814,3546.0
444,72 ST-2 AVE,2017-01-16,00:00:00,119811303,1489.0
445,72 ST-2 AVE,2017-01-16,04:00:00,119811453,150.0
446,72 ST-2 AVE,2017-01-16,08:00:00,119812017,564.0
447,72 ST-2 AVE,2017-01-16,12:00:00,119815285,3268.0
448,72 ST-2 AVE,2017-01-16,16:00:00,119768970,3723.0
449,72 ST-2 AVE,2017-01-16,20:00:00,119825186,5287.0
450,72 ST-2 AVE,2017-01-17,00:00:00,119826942,1756.0
451,72 ST-2 AVE,2017-01-17,04:00:00,119827069,127.0
452,72 ST-2 AVE,2017-01-17,08:00:00,119828728,1659.0
453,72 ST-2 AVE,2017-01-17,12:00:00,119745580,4165.0
454,72 ST-2 AVE,2017-01-17,16:00:00,119840081,4936.0
455,72 ST-2 AVE,2017-01-17,20:00:00,117626359,5644.0
456,72 ST-2 AVE,2017-01-18,00:00:00,119851784,2254.0
457,72 ST-2 AVE,2017-01-18,04:00:00,119851930,146.0
458,72 ST-2 AVE,2017-01-18,08:00:00,119853630,1700.0
459,72 ST-2 AVE,2017-01-18,12:00:00,119763856,4230.0
460,72 ST-2 AVE,2017-01-18,16:00:00,119865262,5191.0
461,72 ST-2 AVE,2017-01-18,20:00:00,117619581,4687.0
462,72 ST-2 AVE,2017-01-19,00:00:00,119876731,2332.0
463,72 ST-2 AVE,2017-01-19,04:00:00,119876906,175.0
464,72 ST-2 AVE,2017-01-19,08:00:00,119878591,1685.0
465,72 ST-2 AVE,2017-01-19,12:00:00,119782027,4213.0
466,72 ST-2 AVE,2017-01-19,16:00:00,119890486,5312.0
467,72 ST-2 AVE,2017-01-19,20:00:00,117633136,5145.0
468,72 ST-2 AVE,2017-01-20,00:00:00,119903083,2541.0
469,72 ST-2 AVE,2017-01-20,04:00:00,119903255,172.0
470,72 ST-2 AVE,2017-01-20,08:00:00,119904780,1525.0
471,72 ST-2 AVE,2017-01-20,12:00:00,119800730,3945.0
472,72 ST-2 AVE,2017-01-20,16:00:00,119916361,5414.0
473,72 ST-2 AVE,2017-01-20,20:00:00,117671484,5638.0
474,72 ST-2 AVE,2017-01-21,00:00:00,119928612,2943.0
475,72 ST-2 AVE,2017-01-21,04:00:00,119928940,328.0
476,72 ST-2 AVE,2017-01-21,08:00:00,119929309,369.0
477,72 ST-2 AVE,2017-01-21,12:00:00,119931880,2571.0
478,72 ST-2 AVE,2017-01-21,16:00:00,119866088,3976.0
479,72 ST-2 AVE,2017-01-21,20:00:00,119870588,4500.0
480,72 ST-2 AVE,2017-01-22,00:00:00,119944662,2419.0
481,72 ST-2 AVE,2017-01-22,04:00:00,119944989,327.0
482,72 ST-2 AVE,2017-01-22,08:00:00,119945243,254.0
483,72 ST-2 AVE,2017-01-22,12:00:00,119947104,1861.0
484,72 ST-2 AVE,2017-01-22,16:00:00,119930880,3716.0
485,72 ST-2 AVE,2017-01-22,20:00:00,119954185,3365.0
486,72 ST-2 AVE,2017-01-23,00:00:00,119955530,1345.0
487,72 ST-2 AVE,2017-01-23,04:00:00,119955630,100.0
488,72 ST-2 AVE,2017-01-23,08:00:00,119957258,1628.0
489,72 ST-2 AVE,2017-01-23,12:00:00,119837592,4146.0
490,72 ST-2 AVE,2017-01-23,16:00:00,119968452,4798.0
491,72 ST-2 AVE,2017-01-23,20:00:00,117674372,4391.0
492,72 ST-2 AVE,2017-01-24,00:00:00,119979289,1997.0
493,72 ST-2 AVE,2017-01-24,04:00:00,119979497,208.0
494,72 ST-2 AVE,2017-01-24,08:00:00,119981282,1785.0
495,72 ST-2 AVE,2017-01-24,12:00:00,119855772,4448.0
496,72 ST-2 AVE,2017-01-24,16:00:00,119993002,4849.0
497,72 ST-2 AVE,2017-01-24,20:00:00,117687627,5006.0
498,72 ST-2 AVE,2017-01-25,00:00:00,120005294,2377.0
499,72 ST-2 AVE,2017-01-25,04:00:00,120005497,203.0
500,72 ST-2 AVE,2017-01-25,08:00:00,120007195,1698.0
501,72 ST-2 AVE,2017-01-25,12:00:00,119874887,4479.0
502,72 ST-2 AVE,2017-01-25,16:00:00,120019549,5460.0
503,72 ST-2 AVE,2017-01-25,20:00:00,117701547,5049.0
504,72 ST-2 AVE,2017-01-26,00:00:00,120031969,2485.0
505,72 ST-2 AVE,2017-01-26,04:00:00,120032185,216.0
506,72 ST-2 AVE,2017-01-26,08:00:00,120033830,1645.0
507,72 ST-2 AVE,2017-01-26,12:00:00,119894294,4372.0
508,72 ST-2 AVE,2017-01-26,16:00:00,120046008,5294.0
509,72 ST-2 AVE,2017-01-26,20:00:00,117715256,5085.0
510,72 ST-2 AVE,2017-01-27,00:00:00,120058317,2642.0
511,72 ST-2 AVE,2017-01-27,04:00:00,120058562,245.0
512,72 ST-2 AVE,2017-01-27,08:00:00,120060071,1509.0
513,72 ST-2 AVE,2017-01-27,12:00:00,119913288,4253.0
514,72 ST-2 AVE,2017-01-27,16:00:00,120072197,5608.0
515,72 ST-2 AVE,2017-01-27,20:00:00,117764349,5835.0
516,72 ST-2 AVE,2017-01-28,00:00:00,120084879,3068.0
517,72 ST-2 AVE,2017-01-28,04:00:00,120085229,350.0
518,72 ST-2 AVE,2017-01-28,08:00:00,120085576,347.0
519,72 ST-2 AVE,2017-01-28,12:00:00,120088408,2832.0
520,72 ST-2 AVE,2017-01-28,16:00:00,119996029,4021.0
521,72 ST-2 AVE,2017-01-28,20:00:00,120000188,4159.0
522,72 ST-2 AVE,2017-01-29,00:00:00,120101148,2532.0
523,72 ST-2 AVE,2017-01-29,04:00:00,120101500,352.0
524,72 ST-2 AVE,2017-01-29,08:00:00,120101734,234.0
525,72 ST-2 AVE,2017-01-29,12:00:00,120103809,2075.0
526,72 ST-2 AVE,2017-01-29,16:00:00,120007577,3310.0
527,72 ST-2 AVE,2017-01-29,20:00:00,120111424,3395.0
528,72 ST-2 AVE,2017-01-30,00:00:00,120112935,1511.0
529,72 ST-2 AVE,2017-01-30,04:00:00,120113050,115.0
530,72 ST-2 AVE,2017-01-30,08:00:00,120114662,1612.0
531,72 ST-2 AVE,2017-01-30,12:00:00,119951047,4249.0
532,72 ST-2 AVE,2017-01-30,16:00:00,120126424,5171.0
533,72 ST-2 AVE,2017-01-30,20:00:00,117796693,5695.0
534,72 ST-2 AVE,2017-01-31,00:00:00,120138356,2403.0
535,72 ST-2 AVE,2017-01-31,04:00:00,120138527,171.0
536,72 ST-2 AVE,2017-01-31,08:00:00,120140324,1797.0
537,72 ST-2 AVE,2017-01-31,12:00:00,119886082,3920.0
538,72 ST-2 AVE,2017-01-31,16:00:00,120152540,4917.0
539,72 ST-2 AVE,2017-01-31,20:00:00,117772306,5190.0
540,72 ST-2 AVE,2017-02-01,00:00:00,120165061,2466.0
541,72 ST-2 AVE,2017-02-01,04:00:00,120165272,211.0
542,72 ST-2 AVE,2017-02-01,08:00:00,120167064,1792.0
543,72 ST-2 AVE,2017-02-01,12:00:00,119990129,4473.0
544,72 ST-2 AVE,2017-02-01,16:00:00,120179297,5310.0
545,72 ST-2 AVE,2017-02-01,20:00:00,117786346,5270.0
546,72 ST-2 AVE,2017-02-02,00:00:00,120192277,2769.0
547,72 ST-2 AVE,2017-02-02,04:00:00,120192488,211.0
548,72 ST-2 AVE,2017-02-02,08:00:00,120194197,1709.0
549,72 ST-2 AVE,2017-02-02,12:00:00,120010349,4622.0
550,72 ST-2 AVE,2017-02-02,16:00:00,120206664,5478.0
551,72 ST-2 AVE,2017-02-02,20:00:00,117800889,5290.0
552,72 ST-2 AVE,2017-02-03,00:00:00,120219774,2827.0
553,72 ST-2 AVE,2017-02-03,04:00:00,120220002,228.0
554,72 ST-2 AVE,2017-02-03,08:00:00,120221598,1596.0
555,72 ST-2 AVE,2017-02-03,12:00:00,120030296,4374.0
556,72 ST-2 AVE,2017-02-03,16:00:00,120136392,4908.0
557,72 ST-2 AVE,2017-02-03,20:00:00,117815263,5285.0
558,72 ST-2 AVE,2017-02-04,00:00:00,120247259,3047.0
559,72 ST-2 AVE,2017-02-04,04:00:00,120247644,385.0
560,72 ST-2 AVE,2017-02-04,08:00:00,120248012,368.0
561,72 ST-2 AVE,2017-02-04,12:00:00,120250708,2696.0
562,72 ST-2 AVE,2017-02-04,16:00:00,120130579,3768.0
563,72 ST-2 AVE,2017-02-04,20:00:00,120134322,3743.0
564,72 ST-2 AVE,2017-02-05,00:00:00,120262457,2399.0
565,72 ST-2 AVE,2017-02-05,04:00:00,120262807,350.0
566,72 ST-2 AVE,2017-02-05,08:00:00,120263064,257.0
567,72 ST-2 AVE,2017-02-05,12:00:00,120265087,2023.0
568,72 ST-2 AVE,2017-02-05,16:00:00,120268678,3591.0
569,72 ST-2 AVE,2017-02-05,20:00:00,120272044,3366.0
570,72 ST-2 AVE,2017-02-06,00:00:00,120274077,2033.0
571,72 ST-2 AVE,2017-02-06,04:00:00,120274228,151.0
572,72 ST-2 AVE,2017-02-06,08:00:00,120275825,1597.0
573,72 ST-2 AVE,2017-02-06,12:00:00,120068536,4305.0
574,72 ST-2 AVE,2017-02-06,16:00:00,120287561,5077.0
575,72 ST-2 AVE,2017-02-06,20:00:00,117843685,4941.0
576,72 ST-2 AVE,2017-02-07,00:00:00,120299741,2459.0
577,72 ST-2 AVE,2017-02-07,04:00:00,120299916,175.0
578,72 ST-2 AVE,2017-02-07,08:00:00,120301744,1828.0
579,72 ST-2 AVE,2017-02-07,12:00:00,120088181,4751.0
580,72 ST-2 AVE,2017-02-07,16:00:00,120205261,4448.0
581,72 ST-2 AVE,2017-02-07,20:00:00,117858086,5353.0
582,72 ST-2 AVE,2017-02-08,00:00:00,120327209,2480.0
583,72 ST-2 AVE,2017-02-08,04:00:00,120327418,209.0
584,72 ST-2 AVE,2017-02-08,08:00:00,120329189,1771.0
585,72 ST-2 AVE,2017-02-08,12:00:00,120108272,4526.0
586,72 ST-2 AVE,2017-02-08,16:00:00,120341597,5546.0
587,72 ST-2 AVE,2017-02-08,20:00:00,120042592,6191.0
588,72 ST-2 AVE,2017-02-09,00:00:00,120354568,2653.0
589,72 ST-2 AVE,2017-02-09,04:00:00,120354786,218.0
590,72 ST-2 AVE,2017-02-09,08:00:00,120356110,1324.0
591,72 ST-2 AVE,2017-02-09,12:00:00,120218219,4158.0
592,72 ST-2 AVE,2017-02-09,16:00:00,120365543,4231.0
593,72 ST-2 AVE,2017-02-09,20:00:00,120254044,5327.0
594,72 ST-2 AVE,2017-02-10,00:00:00,120373908,1899.0
595,72 ST-2 AVE,2017-02-10,04:00:00,120374081,173.0
596,72 ST-2 AVE,2017-02-10,08:00:00,120375876,1795.0
597,72 ST-2 AVE,2017-02-10,12:00:00,120143550,4908.0
598,72 ST-2 AVE,2017-02-10,16:00:00,120268548,4848.0
599,72 ST-2 AVE,2017-02-10,20:00:00,117897726,5682.0
600,72 ST-2 AVE,2017-02-11,00:00:00,120402333,3018.0
601,72 ST-2 AVE,2017-02-11,04:00:00,120402736,403.0
602,72 ST-2 AVE,2017-02-11,08:00:00,120403083,347.0
603,72 ST-2 AVE,2017-02-11,12:00:00,120405798,2715.0
604,72 ST-2 AVE,2017-02-11,16:00:00,120259818,3855.0
605,72 ST-2 AVE,2017-02-11,20:00:00,120264498,4680.0
606,72 ST-2 AVE,2017-02-12,00:00:00,120418975,2645.0
607,72 ST-2 AVE,2017-02-12,04:00:00,120419388,413.0
608,72 ST-2 AVE,2017-02-12,08:00:00,120419626,238.0
609,72 ST-2 AVE,2017-02-12,12:00:00,120421539,1913.0
610,72 ST-2 AVE,2017-02-12,16:00:00,120425016,3477.0
611,72 ST-2 AVE,2017-02-12,20:00:00,120428002,2986.0
612,72 ST-2 AVE,2017-02-13,00:00:00,120429382,1380.0
613,72 ST-2 AVE,2017-02-13,04:00:00,120429498,116.0
614,72 ST-2 AVE,2017-02-13,08:00:00,120431278,1780.0
615,72 ST-2 AVE,2017-02-13,12:00:00,120182758,4616.0
616,72 ST-2 AVE,2017-02-13,16:00:00,120443264,5136.0
617,72 ST-2 AVE,2017-02-13,20:00:00,117926927,5065.0
618,72 ST-2 AVE,2017-02-14,00:00:00,120455599,2443.0
619,72 ST-2 AVE,2017-02-14,04:00:00,120455792,193.0
620,72 ST-2 AVE,2017-02-14,08:00:00,120457676,1884.0
621,72 ST-2 AVE,2017-02-14,12:00:00,120072496,3752.0
622,72 ST-2 AVE,2017-02-14,16:00:00,120339296,4607.0
623,72 ST-2 AVE,2017-02-14,20:00:00,117941598,5663.0
624,72 ST-2 AVE,2017-02-15,00:00:00,120483493,2547.0
625,72 ST-2 AVE,2017-02-15,04:00:00,120483765,272.0
626,72 ST-2 AVE,2017-02-15,08:00:00,120485622,1857.0
627,72 ST-2 AVE,2017-02-15,12:00:00,120223261,4673.0
628,72 ST-2 AVE,2017-02-15,16:00:00,120363265,4741.0
629,72 ST-2 AVE,2017-02-15,20:00:00,117956208,5388.0
630,72 ST-2 AVE,2017-02-16,00:00:00,120511403,2736.0
631,72 ST-2 AVE,2017-02-16,04:00:00,120511591,188.0
632,72 ST-2 AVE,2017-02-16,08:00:00,120513438,1847.0
633,72 ST-2 AVE,2017-02-16,12:00:00,120105554,3831.0
634,72 ST-2 AVE,2017-02-16,16:00:00,120386899,4711.0
635,72 ST-2 AVE,2017-02-16,20:00:00,117970756,5332.0
636,72 ST-2 AVE,2017-02-17,00:00:00,120539401,2813.0
637,72 ST-2 AVE,2017-02-17,04:00:00,120539604,203.0
638,72 ST-2 AVE,2017-02-17,08:00:00,120541174,1570.0
639,72 ST-2 AVE,2017-02-17,12:00:00,120264385,4552.0
640,72 ST-2 AVE,2017-02-17,16:00:00,120379336,5151.0
641,72 ST-2 AVE,2017-02-17,20:00:00,117985460,5173.0
642,72 ST-2 AVE,2017-02-18,00:00:00,120566575,2874.0
643,72 ST-2 AVE,2017-02-18,04:00:00,120566869,294.0
644,72 ST-2 AVE,2017-02-18,08:00:00,120567242,373.0
645,72 ST-2 AVE,2017-02-18,12:00:00,120569810,2568.0
646,72 ST-2 AVE,2017-02-18,16:00:00,120574189,4379.0
647,72 ST-2 AVE,2017-02-18,20:00:00,120578482,4293.0
648,72 ST-2 AVE,2017-02-19,00:00:00,120580672,2190.0
649,72 ST-2 AVE,2017-02-19,04:00:00,120580992,320.0
650,72 ST-2 AVE,2017-02-19,08:00:00,120581224,232.0
651,72 ST-2 AVE,2017-02-19,12:00:00,120583385,2161.0
652,72 ST-2 AVE,2017-02-19,16:00:00,120587192,3807.0
653,72 ST-2 AVE,2017-02-19,20:00:00,120590458,3266.0
654,72 ST-2 AVE,2017-02-20,00:00:00,120591864,1406.0
655,72 ST-2 AVE,2017-02-20,04:00:00,120592037,173.0
656,72 ST-2 AVE,2017-02-20,08:00:00,120592573,536.0
657,72 ST-2 AVE,2017-02-20,12:00:00,120595702,3129.0
658,72 ST-2 AVE,2017-02-20,16:00:00,120599827,4125.0
659,72 ST-2 AVE,2017-02-20,20:00:00,120604601,4774.0
660,72 ST-2 AVE,2017-02-21,00:00:00,120606333,1732.0
661,72 ST-2 AVE,2017-02-21,04:00:00,120606495,162.0
662,72 ST-2 AVE,2017-02-21,08:00:00,120608072,1577.0
663,72 ST-2 AVE,2017-02-21,12:00:00,120429314,5343.0
664,72 ST-2 AVE,2017-02-21,16:00:00,120619769,5054.0
665,72 ST-2 AVE,2017-02-21,20:00:00,118092234,5792.0
666,72 ST-2 AVE,2017-02-22,00:00:00,120631754,2403.0
667,72 ST-2 AVE,2017-02-22,04:00:00,120631941,187.0
668,72 ST-2 AVE,2017-02-22,08:00:00,120633573,1632.0
669,72 ST-2 AVE,2017-02-22,12:00:00,120175864,3789.0
670,72 ST-2 AVE,2017-02-22,16:00:00,120645818,5235.0
671,72 ST-2 AVE,2017-02-22,20:00:00,118062519,5118.0
672,72 ST-2 AVE,2017-02-23,00:00:00,120658548,2592.0
673,72 ST-2 AVE,2017-02-23,04:00:00,120658772,224.0
674,72 ST-2 AVE,2017-02-23,08:00:00,120660399,1627.0
675,72 ST-2 AVE,2017-02-23,12:00:00,120351373,4448.0
676,72 ST-2 AVE,2017-02-23,16:00:00,120672471,5299.0
677,72 ST-2 AVE,2017-02-23,20:00:00,118003934,5022.0
678,72 ST-2 AVE,2017-02-24,00:00:00,120612721,2828.0
679,72 ST-2 AVE,2017-02-24,04:00:00,120612963,242.0
680,72 ST-2 AVE,2017-02-24,08:00:00,120614416,1453.0
681,72 ST-2 AVE,2017-02-24,12:00:00,120373092,4727.0
682,72 ST-2 AVE,2017-02-24,16:00:00,120626336,5895.0
683,72 ST-2 AVE,2017-02-24,20:00:00,118017326,4880.0
684,72 ST-2 AVE,2017-02-25,00:00:00,120638628,2889.0
685,72 ST-2 AVE,2017-02-25,04:00:00,120638953,325.0
686,72 ST-2 AVE,2017-02-25,08:00:00,120639395,442.0
687,72 ST-2 AVE,2017-02-25,12:00:00,120642292,2746.0
688,72 ST-2 AVE,2017-02-25,16:00:00,120444991,3642.0
689,72 ST-2 AVE,2017-02-25,20:00:00,120448603,3612.0
690,72 ST-2 AVE,2017-02-26,00:00:00,120653448,2088.0
691,72 ST-2 AVE,2017-02-26,04:00:00,120653787,339.0
692,72 ST-2 AVE,2017-02-26,08:00:00,120654062,275.0
693,72 ST-2 AVE,2017-02-26,12:00:00,120656317,2255.0
694,72 ST-2 AVE,2017-02-26,16:00:00,120660255,3938.0
695,72 ST-2 AVE,2017-02-26,20:00:00,120663512,3257.0
696,72 ST-2 AVE,2017-02-27,00:00:00,120664868,1356.0
697,72 ST-2 AVE,2017-02-27,04:00:00,120665041,173.0
698,72 ST-2 AVE,2017-02-27,08:00:00,120666800,1759.0
699,72 ST-2 AVE,2017-02-27,12:00:00,120335799,4543.0
700,72 ST-2 AVE,2017-02-27,16:00:00,120678868,5308.0
701,72 ST-2 AVE,2017-02-27,20:00:00,118046265,4805.0
702,72 ST-2 AVE,2017-02-28,00:00:00,120691300,2478.0
703,72 ST-2 AVE,2017-02-28,04:00:00,120691481,181.0
704,72 ST-2 AVE,2017-02-28,08:00:00,120693331,1850.0
705,72 ST-2 AVE,2017-02-28,12:00:00,120355545,4544.0
706,72 ST-2 AVE,2017-02-28,16:00:00,120493338,4714.0
707,72 ST-2 AVE,2017-02-28,20:00:00,118110784,5679.0
708,77 ST,2017-01-01,00:00:00,1186714,0.0
709,77 ST,2017-01-01,04:00:00,239231385,1467.0
710,77 ST,2017-01-01,08:00:00,239231734,349.0
711,77 ST,2017-01-01,12:00:00,239233011,1277.0
712,77 ST,2017-01-01,16:00:00,239236018,3007.0
713,77 ST,2017-01-01,20:00:00,239239035,3017.0
714,77 ST,2017-01-02,00:00:00,239240638,1603.0
715,77 ST,2017-01-02,04:00:00,239240911,273.0
716,77 ST,2017-01-02,08:00:00,239241311,400.0
717,77 ST,2017-01-02,12:00:00,239243254,1943.0
718,77 ST,2017-01-02,16:00:00,239248301,5047.0
719,77 ST,2017-01-02,20:00:00,239254322,6021.0
720,77 ST,2017-01-03,00:00:00,239256549,2227.0
721,77 ST,2017-01-03,04:00:00,239256798,249.0
722,77 ST,2017-01-03,08:00:00,239258912,2114.0
723,77 ST,2017-01-03,12:00:00,76294527,4352.0
724,77 ST,2017-01-03,16:00:00,215077271,5854.0
725,77 ST,2017-01-03,20:00:00,26705946,3122.0
726,77 ST,2017-01-04,00:00:00,239288094,2912.0
727,77 ST,2017-01-04,04:00:00,239288393,299.0
728,77 ST,2017-01-04,08:00:00,239290433,2040.0
729,77 ST,2017-01-04,12:00:00,75021009,4191.0
730,77 ST,2017-01-04,16:00:00,215100950,5817.0
731,77 ST,2017-01-04,20:00:00,26713992,3136.0
732,77 ST,2017-01-05,00:00:00,239319676,3220.0
733,77 ST,2017-01-05,04:00:00,239320028,352.0
734,77 ST,2017-01-05,08:00:00,239322101,2073.0
735,77 ST,2017-01-05,12:00:00,76334940,4348.0
736,77 ST,2017-01-05,16:00:00,215124564,5645.0
737,77 ST,2017-01-05,20:00:00,26722365,3311.0
738,77 ST,2017-01-06,00:00:00,239351555,3309.0
739,77 ST,2017-01-06,04:00:00,239351909,354.0
740,77 ST,2017-01-06,08:00:00,239353763,1854.0
741,77 ST,2017-01-06,12:00:00,76355193,4136.0
742,77 ST,2017-01-06,16:00:00,215148542,5953.0
743,77 ST,2017-01-06,20:00:00,40281643,3796.0
744,77 ST,2017-01-07,00:00:00,239382668,3647.0
745,77 ST,2017-01-07,04:00:00,239383207,539.0
746,77 ST,2017-01-07,08:00:00,239383617,410.0
747,77 ST,2017-01-07,12:00:00,239385665,2048.0
748,77 ST,2017-01-07,16:00:00,239389889,4224.0
749,77 ST,2017-01-07,20:00:00,239395844,5955.0
750,77 ST,2017-01-08,00:00:00,239398732,2888.0
751,77 ST,2017-01-08,04:00:00,239399241,509.0
752,77 ST,2017-01-08,08:00:00,239399571,330.0
753,77 ST,2017-01-08,12:00:00,239401061,1490.0
754,77 ST,2017-01-08,16:00:00,239404693,3632.0
755,77 ST,2017-01-08,20:00:00,239408727,4034.0
756,77 ST,2017-01-09,00:00:00,239410850,2123.0
757,77 ST,2017-01-09,04:00:00,239411087,237.0
758,77 ST,2017-01-09,08:00:00,239413101,2014.0
759,77 ST,2017-01-09,12:00:00,76393561,4231.0
760,77 ST,2017-01-09,16:00:00,239426837,6644.0
761,77 ST,2017-01-09,20:00:00,40664589,3802.0
762,77 ST,2017-01-10,00:00:00,239439897,2861.0
763,77 ST,2017-01-10,04:00:00,239440184,287.0
764,77 ST,2017-01-10,08:00:00,239442207,2023.0
765,77 ST,2017-01-10,12:00:00,61244995,3365.0
766,77 ST,2017-01-10,16:00:00,239456819,7210.0
767,77 ST,2017-01-10,20:00:00,26754860,3281.0
768,77 ST,2017-01-11,00:00:00,239470881,3086.0
769,77 ST,2017-01-11,04:00:00,239471193,312.0
770,77 ST,2017-01-11,08:00:00,239473173,1980.0
771,77 ST,2017-01-11,12:00:00,76432715,4195.0
772,77 ST,2017-01-11,16:00:00,230358787,6437.0
773,77 ST,2017-01-11,20:00:00,26763060,3145.0
774,77 ST,2017-01-12,00:00:00,239501935,3382.0
775,77 ST,2017-01-12,04:00:00,239502269,334.0
776,77 ST,2017-01-12,08:00:00,239504182,1913.0
777,77 ST,2017-01-12,12:00:00,76452208,3972.0
778,77 ST,2017-01-12,16:00:00,230385330,6004.0
779,77 ST,2017-01-12,20:00:00,55508583,4718.0
780,77 ST,2017-01-13,00:00:00,239531547,3222.0
781,77 ST,2017-01-13,04:00:00,239531895,348.0
782,77 ST,2017-01-13,08:00:00,239533662,1767.0
783,77 ST,2017-01-13,12:00:00,76471146,4195.0
784,77 ST,2017-01-13,16:00:00,230411886,6720.0
785,77 ST,2017-01-13,20:00:00,55521538,4445.0
786,77 ST,2017-01-14,00:00:00,239561832,3292.0
787,77 ST,2017-01-14,04:00:00,239562319,487.0
788,77 ST,2017-01-14,08:00:00,239562706,387.0
789,77 ST,2017-01-14,12:00:00,239564695,1989.0
790,77 ST,2017-01-14,16:00:00,239569014,4319.0
791,77 ST,2017-01-14,20:00:00,239574458,5444.0
792,77 ST,2017-01-15,00:00:00,239577124,2666.0
793,77 ST,2017-01-15,04:00:00,239577556,432.0
794,77 ST,2017-01-15,08:00:00,239577850,294.0
795,77 ST,2017-01-15,12:00:00,239579273,1423.0
796,77 ST,2017-01-15,16:00:00,239582896,3623.0
797,77 ST,2017-01-15,20:00:00,239587063,4167.0
798,77 ST,2017-01-16,00:00:00,239588945,1882.0
799,77 ST,2017-01-16,04:00:00,239589237,292.0
800,77 ST,2017-01-16,08:00:00,239589847,610.0
801,77 ST,2017-01-16,12:00:00,239592980,3133.0
802,77 ST,2017-01-16,16:00:00,239598413,5433.0
803,77 ST,2017-01-16,20:00:00,239604919,6506.0
804,77 ST,2017-01-17,00:00:00,239607359,2440.0
805,77 ST,2017-01-17,04:00:00,239607623,264.0
806,77 ST,2017-01-17,08:00:00,239609689,2066.0
807,77 ST,2017-01-17,12:00:00,76519512,4195.0
808,77 ST,2017-01-17,16:00:00,230478676,6210.0
809,77 ST,2017-01-17,20:00:00,55553916,4692.0
810,77 ST,2017-01-18,00:00:00,239637176,3139.0
